Published Date,Author,Outlet,Headline,Contextual Snippet,URL,Sentiment,AVE(USD),Impressions,Country
1/7/2025,Андрей Зацаринный,Apollo.lv,Par kukuļošanu apsūdzētajam Jānim Vaivodam noteikta dīkstāve,"...investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā ""ME Holding NT"".

Lietuvas nekustamo īpašumu attīstītājs ""Sirin Development"" prasīs Rīgas domei atlīdzināt zaudējumus, kas radīti, atceļot 22 zemesgabalu pie lidostas izsoli, 28.m...",https://www.apollo.lv/8167705/par-kukulosanu-apsudzetajam-janim-vaivodam-noteikta-dikstave,NOT AVAILABLE,11291.05,451642.0,Latvia
1/7/2025,,TVNET,Par kukuļošanu apsūdzētajam Vaivodam noteikta dīkstāve,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",http://ct.moreover.com/?a=55717478004&p=1lk&v=1&x=dNJKW49xvzyEHQm5e2aJvQ,NOT AVAILABLE,20813.98,832559.0,Latvia
1/6/2025,,Neatkarīgā Rīta Avīze,"settings Uzstādījumi Pirmdiena, 6.janvāris redeem Arnita, Spulga search","Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://nra.lv/latvija/riga/479119-straume-knab-nebija-tiesibas-liegt-stradat-korupcija-apsudzetajam-vaivodam.htm,NOT AVAILABLE,9961.03,398441.0,Latvia
1/6/2025,Ieva Ozoliņa,Jauns.lv,KNAB priekšnieks: izmeklētājiem nebija tiesības liegt strādāt korupcijā apsūdzētajam Vaivodam,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://jauns.lv/article/zinas/636014-knab-prieksnieks-izmekletajiem-nebija-tiesibas-liegt-stradat-korupcija-apsudzetajam-vaivodam,NOT AVAILABLE,13012.03,520481.0,Latvia
1/6/2025,Ieva Ozoliņa,Jauns.lv,KNAB priekšnieks: izmeklētājiem nebija tiesības liegt strādāt korupcijā apsūdzētajam Vaivodam,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://jauns.lv/raksts/zinas/636014-knab-prieksnieks-izmekletajiem-nebija-tiesibas-liegt-stradat-korupcija-apsudzetajam-vaivodam,NOT AVAILABLE,13012.03,520481.0,Latvia
1/6/2025,,TVNET,"KNAB nebija tiesības liegt strādāt korupcijā apsūdzētajam Vaivodam, uzsver Straume","Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",http://ct.moreover.com/?a=55710504023&p=1lk&v=1&x=8VRy8n1pGSyGhNO5dCCJ7Q,NOT AVAILABLE,20813.98,832559.0,Latvia
1/6/2025,Наталья Васильева,Apollo.lv,KNAB priekšnieks komentē pavērsienu korupcijā apsūdzētā Vaivoda krimināllietā,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://www.apollo.lv/8167087/knab-prieksnieks-komente-paversienu-korupcija-apsudzeta-vaivoda-kriminallieta,NOT AVAILABLE,11291.05,451642.0,Latvia
1/6/2025,,MK Latvia,"Суд обязал Рижскую думу восстановить в должности Яниса Вайводса, который обвиняется в предложении взятки","...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания ""Cella investment 3"", связанная с застройщиком ""Sirin Development"". Обе компании входят в литовскую холдинговую компанию ""ME Holding NT"". Литовский застройщик намерен по...",https://mklat.lv/obschestvo/8320-sud-obyazal-rizhskuyu-dumu-vosstanovit-v-dolzhnosti-yanisa-vajvodsa-kotoryj-obvinyaetsya-v-predlozhenii-vzyatki.html,POSITIVE,730.0,29200.0,Latvia
1/6/2025,,Delfi Latvia,"Суд обязал Рижскую думу восстановить в должности Яниса Вайводса, обвиняемого в предложении взятки","...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development.

Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать ...",http://ct.moreover.com/?a=55709654298&p=1lk&v=1&x=uuaM97zzF2udKW-jOrUCkg,POSITIVE,31601.0,1264040.0,Latvia
1/6/2025,Зеленая Лампа,Mixnews.lv,"По решению суда Рижская дума восстановит в должности Яниса Вайводса, обвиняемого в предложении взятки","...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания «Cella investment 3», связанная с застройщиком «Sirin Development». Обе компании входят в литовскую холдинговую компанию «ME Holding NT». Литовский застройщик намерен по...",https://mixnews.lv/latviya/2025/01/06/po-resheniyu-suda-rizhskaya-duma-vosstanovit-v-dolzhnosti-yanisa-vayvodsa-obvinyaemogo-v-predlozhenii-vzyatki/,POSITIVE,60257.85,2410314.0,Latvia
1/6/2025,,Baltija.eu,Суд обязал Рижскую думу восстановить в должности Яниса Вайводса,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания ""Cella investment 3"", связанная с застройщиком ""Sirin Development"". Обе компании входят в литовскую холдинговую компанию ""ME Holding NT"". Литовский застройщик намерен по...",http://ct.moreover.com/?a=55709405838&p=1lk&v=1&x=luxSYS6vfpbvxQMjvhLHmg,POSITIVE,240.5,9620.0,Estonia
1/6/2025,,LSM.lv,Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Vaivodu,"Lietuvas investors ""Sirin Development"", kurš 2022. gadā par 5,7 miljoniem eiro iegādājās zemi izsolē, prasīs atlīdzināt radušos zaudējumus.

Iezīmējiet tekstu un spiediet Ctrl+Enter , lai nosūtītu labojamo teksta fragmentu redaktoram!

Iezīmējiet tek...",https://www.lsm.lv/raksts/zinas/latvija/06.01.2025-tiesa-liek-rigas-domei-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu.a582503/,NOT AVAILABLE,785.85,31434.0,Latvia
1/6/2025,,Press Turk,Суд обязал Рижскую думу восстановить в должности директора департамента мобильности Яниса Вайводса,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания ""Cella investment 3"", связанная с застройщиком ""Sirin Development"". Обе компании входят в литовскую холдинговую компанию ""ME Holding NT"". Литовский застройщик намерен по...",https://press.lv/post/sud-obyazal-rizhskuyu-dumu-vosstanovit-v-dolzhnosti-direktora-departamenta-mobilnosti-yanisa-vajvodsa,NEUTRAL,156.3,6252.0,Latvia
1/6/2025,rus.tvnet.lv / LETA,TVNET LV (Online),"Политика Сегодня, 11:48 Суд обязал Рижскую думу восстановить в должности обвиняемого в предложении взятки Вайводса","...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development. Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать в...",http://ct.moreover.com/?a=55709197876&p=1lk&v=1&x=-nWETOnRJjZjQTO0tUhmew,NEUTRAL,,,Latvia
1/6/2025,Dace Robežniece,Puaro.lv,"Tiesa liek Rīgas domei atjaunot amatā Vaivodu, kurš apsūdzēts par kukuļa piedāvāšanu Briškena padomniekam","Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju “Sirin Development” saistītais uzņēmums SIA “Cella investment 3”. Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",http://ct.moreover.com/?a=55709138155&p=1lk&v=1&x=KD5sUjG8GaB8dLq09l0Q7w,NOT AVAILABLE,,,Latvia
1/6/2025,rus.tvnet.lv / LETA,Valgamaalane,Суд обязал Рижскую думу восстановить в должности обвиняемого во взяточничестве Вайводса,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development. Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать в...",http://ct.moreover.com/?a=55709006356&p=1lk&v=1&x=X_zXZVrZ8HEG0KBHxwbWwQ,POSITIVE,29.68,1187.0,Estonia
1/6/2025,Leta Latvijas Mediji,Latvijas Avīze,Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Vaivodu,"aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā ""ME Holding NT"".

Lietuvas nek...",https://lasi.lv/par-svarigo/latvija/tiesa-liek-rigas-domei-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu.23470,NOT AVAILABLE,15192.05,607682.0,Latvia
1/6/2025,,Jauns.lv,Суд обязал Рижскую думу восстановить в должности Яниса Вайводса - он обвиняется в предложении взятки,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development. Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать в...",https://rus.jauns.lv/article/novosti/635955-sud-obyazal-rizskuyu-dumu-vosstanovit-v-dolznosti-yanisa-vaivodsa-on-obvinyaetsya-v-predlozenii-vzyatki,POSITIVE,13012.03,520481.0,Latvia
1/6/2025,,TVNET,Суд обязал Рижскую думу восстановить в должности обвиняемого во взяточничестве Вайводса,"...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания Cella investment 3, связанная с застройщиком Sirin Development . Обе компании входят в литовскую холдинговую компанию ME Holding NT. Литовский застройщик намерен подать ...",https://rus.tvnet.lv/8166823/sud-obyazal-rizhskuyu-dumu-vosstanovit-v-dolzhnosti-obvinyaemogo-vo-vzyatochnichestve-vayvodsa,POSITIVE,20813.98,832559.0,Latvia
1/6/2025,Наша Латвия,BB News,"Суд вернул в Рижскую думу чиновника, обвиняемого в коррупции","...проданы на аукционе 14 апреля 2022 года, и их за 5,7 млн евро приобрела компания ""Cella investment 3"", связанная с застройщиком ""Sirin Development"". Обе компании входят в литовскую холдинговую компанию ""ME Holding NT"". Литовский застройщик намерен по...",https://bb.lv/statja/nasha-latvija/2025/01/06/sud-vernul-v-rizskuiu-dumu-cinovnika-obviniaemogo-v-korrupcii,POSITIVE,7787.5,311500.0,Latvia
1/6/2025,Evija Trifanova,Jauns.lv,Par kukuļa piedāvāšanu apsūdzētais Vaivods ir uzskatīts par nevainīgu. Tiesa liek Rīgas domei atjaunot viņu amatā,"aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā ""ME Holding NT"".

Lietuvas nek...",https://jauns.lv/article/zinas/635952-par-kukula-piedavasanu-apsudzetais-vaivods-ir-uzskatits-par-nevainigu-tiesa-liek-rigas-domei-atjaunot-vinu-amata,NOT AVAILABLE,13012.03,520481.0,Latvia
1/6/2025,Evija Trifanova,Jauns.lv,Par kukuļa piedāvāšanu apsūdzētais Vaivods ir uzskatīts par nevainīgu. Tiesa liek Rīgas domei atjaunot viņu amatā,"aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā ""ME Holding NT"".

Lietuvas nek...",https://jauns.lv/raksts/zinas/635952-par-kukula-piedavasanu-apsudzetais-vaivods-ir-uzskatits-par-nevainigu-tiesa-liek-rigas-domei-atjaunot-vinu-amata,NOT AVAILABLE,13012.03,520481.0,Latvia
1/6/2025,,Liepajniekiem.lv,Latvijā Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Jāni Vaivodu,"aprīlī tika pārdoti izsolē.

Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju “Sirin Development” saistītais uzņēmums SIA “Cella investment 3”.

Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā “ME Holding NT”.

Lietuvas n...",http://ct.moreover.com/?a=55708851669&p=1lk&v=1&x=APqE3bZD2yZAKgXGfAQxvQ,NOT AVAILABLE,2336.63,93465.0,Latvia
1/6/2025,,TV3 Latvia,Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Vaivodu,"...investment 3”. Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā “ME Holding NT”.

Lietuvas nekustamo īpašumu attīstītājs “Sirin Development” prasīs Rīgas domei atlīdzināt zaudējumus, kas radīti, atceļot 22 zemesgabalu pie lidostas izsoli, 28.m...",https://zinas.tv3.lv/latvija/politika/tiesa-liek-rigas-domei-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu/,NOT AVAILABLE,,,Latvia
1/6/2025,Meta Time,Baltic News Network,Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Vaivodu,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju “Sirin Development” saistītais uzņēmums SIA “Cella investment 3”. Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://bnn.lv/tiesa-liek-rigas-domei-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu-52217,NOT AVAILABLE,359.93,14397.0,Latvia
1/6/2025,,Diena,Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Vaivodu,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://www.diena.lv/raksts/latvija/riga/tiesa-liek-rigas-domei-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu-14329314,NOT AVAILABLE,2494.25,99770.0,Latvia
1/6/2025,Сергей Светлов,Apollo.lv,Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Vaivodu,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://www.apollo.lv/8166794/tiesa-liek-rigas-domei-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu,NOT AVAILABLE,11291.05,451642.0,Latvia
1/6/2025,,Neatkarīgā Rīta Avīze,"settings Uzstādījumi Pirmdiena, 6.janvāris redeem Arnita, Spulga search","Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://nra.lv/latvija/riga/479082-tiesa-liek-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu.htm,NOT AVAILABLE,9961.03,398441.0,Latvia
1/6/2025,Marta Sondare,Delfi Latvia,Tiesa liek Rīgas domei atjaunot amatā par kukuļa piedāvāšanu apsūdzēto Vaivodu,"aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrētajā holdingā ""ME Holding NT"".

Lietuvas nek...",https://www.delfi.lv/193/politics/120056330/tiesa-liek-rigas-domei-atjaunot-amata-par-kukula-piedavasanu-apsudzeto-vaivodu,NOT AVAILABLE,31601.0,1264040.0,Latvia
1/6/2025,Сергей Светлов,TVNET,Tiesa liek Rīgas domei atjaunot amatā kukuļdošanā apsūdzēto Vaivodu,"Zemesgabali pie Rīgas lidostas 2022.gada 14.aprīlī tika pārdoti izsolē. Tos par 5,7 miljoniem eiro iegādājās ar nekustamo īpašumu attīstītāju ""Sirin Development"" saistītais uzņēmums SIA ""Cella investment 3"". Abi šie uzņēmumi ietilpst Lietuvā reģistrē...",https://www.tvnet.lv/8166780/tiesa-liek-rigas-domei-atjaunot-amata-kukuldosana-apsudzeto-vaivodu,NOT AVAILABLE,20813.98,832559.0,Latvia
1/4/2025,Mario Maripuu,Eesti Eest!,"The Telegraph võtab valgustada ülikoolides toimuvat Tühistamiskultuur ülikoolilinnakus: “Inimesed, keda ma polnud kunagi kohanud, tundsid mind kui “rassistlikku tüdrukut””","“Mul järgnes ritsikate sirin [vaikus],” ütleb McKee, 44. “Keegi ei teadnud, mis see on, või kui teadis, ei tahtnud nad sellest rääkida. Kui ma sellest ühe oma õppejõuga rääkisin, rääkis ta lihtsalt sellest, et ülikool on kaasav keskkond. Ma mõtlesin:",http://ct.moreover.com/?a=55698164311&p=1lk&v=1&x=MYQNJSGhoiKQKmyAqJECPQ,NOT AVAILABLE,,,Estonia
6/18/2025,Delfi Bizness,Delfi Latvia,Dreiliņos taps jauns biznesa un pakalpojumu komplekss; investīcijas – 40 miljoni eiro,"Dreiliņos taps jauns biznesa un pakalpojumu komplekss; investīcijas – 40 miljoni eiro

Baltijas loģistikas nekustamo īpašumu attīstītājs ""Sirin Development"" investēs gandrīz 40 miljonus eiro jauna koncepta pilsētas biznesa un pakalpojumu parka izbūve...",https://www.delfi.lv/bizness/55159262/nekustamais-ipasums/120076988/dreilinos-taps-jauns-biznesa-un-pakalpojumu-komplekss-investicijas-40-miljoni-eiro,NOT AVAILABLE,26902.8,1076112.0,Latvia
6/18/2025,,Dienas Bizness,Dreiliņos būvēs jauna koncepta biznesa un pakalpojumu parku,"Baltijas loģistikas nekustamo īpašumu attīstītājs “SIRIN Development” investēs gandrīz 40 miljonus eiro jauna koncepta pilsētas biznesa un pakalpojumu parka izbūvei Dreiliņos – SIRIN PARK Dreiliņi.

Jaunā biznesa parka projekta realizāciju plānots uz...",http://ct.moreover.com/?a=57010660234&p=1lk&v=1&x=u5J7ZX56WMVR6CMep6vW7g,NOT AVAILABLE,1830.95,73238.0,Latvia
6/16/2025,,Jauns.lv,В создание инфраструктуры в окрестностях Рижского аэропорта инвестируют около 70 млн евро,"...участка составляет 217,6 тыс. кв. м, и здесь планируется построить логистические и индустриальные помещения с целью превратить Sirin Park Mārupe в стратегический узел для перевозки грузов воздушным, автомобильным и железнодорожным транспортом, для ко...",https://rus.jauns.lv/article/novosti/659756-v-sozdanie-infrastruktury-v-okrestnostiax-rizskogo-aeroporta-investiruiut-okolo-70-mln-evro,POSITIVE,13012.03,520481.0,Latvia
